EntropicMoment - momento q=0.500
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
33 | 0 | 0.000 | 0.00000e+00    | 2.27483e-09       | position
34 | 0 | 0.000 | 0.00000e+00    | 2.79811e-09       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.46371e-09       | position
36 | 0 | 0.000 | 0.00000e+00    | 1.35739e-09       | position
37 | 0 | 0.000 | 0.00000e+00    | 3.11811e-09       | position
38 | 0 | 0.000 | 0.00000e+00    | 7.54167e-09       | position
39 | 0 | 0.000 | 0.00000e+00    | 5.39520e-09       | position
40 | 0 | 0.000 | 0.00000e+00    | 3.04819e-09       | position
41 | 0 | 0.000 | 0.00000e+00    | 4.01351e-09       | position
42 | 0 | 0.000 | 0.00000e+00    | 8.06453e-10       | position
43 | 0 | 0.000 | 0.00000e+00    | 2.82691e-09       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.26627e-09       | position
45 | 0 | 0.000 | 0.00000e+00    | 2.30036e-09       | position
46 | 0 | 0.000 | 0.00000e+00    | 1.61300e-09       | position
47 | 0 | 0.000 | 0.00000e+00    | 1.04577e-09       | position
48 | 0 | 0.000 | 0.00000e+00    | 1.49392e-09       | position
49 | 0 | 0.000 | 0.00000e+00    | 1.72814e-09       | position
50 | 0 | 0.000 | 0.00000e+00    | 4.03632e-09       | position


Renyi - posicion alpha=0.600
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 5.11757e-10       | position
2  | 0 | 0.000 | 0.00000e+00    | 5.88244e-10       | position
3  | 0 | 0.000 | 0.00000e+00    | 1.25339e-09       | position
4  | 0 | 0.000 | 0.00000e+00    | 7.41936e-10       | position
5  | 0 | 0.000 | 0.00000e+00    | 9.11224e-11       | position
6  | 0 | 0.000 | 0.00000e+00    | 2.34927e-10       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.06938e-10       | position
8  | 0 | 0.000 | 0.00000e+00    | 9.83779e-11       | position
9  | 0 | 0.000 | 0.00000e+00    | 1.48548e-10       | position
10 | 0 | 0.000 | 0.00000e+00    | 4.06438e-10       | position
11 | 0 | 0.000 | 0.00000e+00    | 5.19184e-10       | position
12 | 0 | 0.000 | 0.00000e+00    | 6.84892e-10       | position
13 | 0 | 0.000 | 0.00000e+00    | 7.03622e-10       | position
14 | 0 | 0.000 | 0.00000e+00    | 2.06335e-10       | position
15 | 0 | 0.000 | 0.00000e+00    | 3.20568e-10       | position
16 | 0 | 0.000 | 0.00000e+00    | 2.96043e-10       | position
17 | 0 | 0.000 | 0.00000e+00    | 4.67280e-10       | position
18 | 0 | 0.000 | 0.00000e+00    | 2.04203e-10       | position
19 | 0 | 0.000 | 0.00000e+00    | 2.30370e-10       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.01121e-09       | position
21 | 0 | 0.000 | 0.00000e+00    | 9.50660e-10       | position
22 | 0 | 0.000 | 0.00000e+00    | 6.60376e-10       | position
23 | 0 | 0.000 | 0.00000e+00    | 9.70132e-10       | position
24 | 0 | 0.000 | 0.00000e+00    | 7.80839e-10       | position
25 | 0 | 0.000 | 0.00000e+00    | 7.94001e-10       | position
26 | 0 | 0.000 | 0.00000e+00    | 7.62572e-10       | position
27 | 0 | 0.000 | 0.00000e+00    | 4.39317e-10       | position
28 | 0 | 0.000 | 0.00000e+00    | 3.85901e-10       | position
29 | 0 | 0.000 | 0.00000e+00    | 4.63700e-10       | position
30 | 0 | 0.000 | 0.00000e+00    | 3.51255e-10       | position
31 | 0 | 0.000 | 0.00000e+00    | 5.58869e-10       | position
32 | 0 | 0.000 | 0.00000e+00    | 9.65990e-11       | position
33 | 0 | 0.000 | 0.00000e+00    | 2.09114e-10       | position
34 | 0 | 0.000 | 0.00000e+00    | 1.98501e-10       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.07981e-10       | position
36 | 0 | 0.000 | 0.00000e+00    | 2.83453e-10       | position
37 | 0 | 0.000 | 0.00000e+00    | 6.75972e-10       | position
38 | 0 | 0.000 | 0.00000e+00    | 5.67104e-10       | position
39 | 0 | 0.000 | 0.00000e+00    | 7.77094e-10       | position
40 | 0 | 0.000 | 0.00000e+00    | 6.13947e-10       | position
41 | 0 | 0.000 | 0.00000e+00    | 6.25045e-10       | position
42 | 0 | 0.000 | 0.00000e+00    | 3.00017e-10       | position
43 | 0 | 0.000 | 0.00000e+00    | 5.87662e-10       | position
44 | 0 | 0.000 | 0.00000e+00    | 6.45955e-10       | position
45 | 0 | 0.000 | 0.00000e+00    | 5.77076e-10       | position
46 | 0 | 0.000 | 0.00000e+00    | 4.93736e-10       | position
47 | 0 | 0.000 | 0.00000e+00    | 5.50918e-10       | position
48 | 0 | 0.000 | 0.00000e+00    | 4.10937e-10       | position
49 | 0 | 0.000 | 0.00000e+00    | 8.99926e-11       | position
50 | 0 | 0.000 | 0.00000e+00    | 2.52291e-10       | position


Renyi - momento alpha=0.800
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 3.06563e-11       | momentum
2  | 0 | 0.000 | 0.00000e+00    | 1.26014e-10       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.93906e-10       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 3.95344e-10       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 1.67121e-10       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 2.60424e-10       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 2.40519e-10       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 3.87039e-10       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 2.47462e-10       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 3.22491e-10       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 1.59476e-10       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 4.43977e-10       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 5.40232e-10       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 6.98942e-10       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 2.87928e-10       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 3.57963e-10       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 4.37125e-10       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 5.09978e-10       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 7.45039e-10       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 8.06403e-10       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 5.81365e-10       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 3.94050e-10       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 8.42385e-10       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 2.24304e-10       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 3.89689e-10       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 5.39746e-10       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 9.32888e-10       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 5.25910e-10       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 3.78323e-10       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 7.14278e-10       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 6.19408e-10       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 3.75271e-10       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 6.71154e-10       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 9.29155e-10       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 9.79373e-10       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 1.02180e-09       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 6.87702e-10       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 5.53211e-11       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 1.02849e-09       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 9.06672e-10       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 2.49152e-11       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 8.40594e-10       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 7.49650e-10       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 9.14598e-10       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 9.89790e-10       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 1.05222e-09       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 1.13153e-09       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 4.97334e-10       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 7.75938e-10       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 7.40455e-10       | momentum


Renyi - posicion alpha=0.800
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 2.92580e-10       | position
2  | 0 | 0.000 | 0.00000e+00    | 8.94640e-11       | position
3  | 0 | 0.000 | 0.00000e+00    | 2.32715e-10       | position
4  | 0 | 0.000 | 0.00000e+00    | 5.82649e-11       | position
5  | 0 | 0.000 | 0.00000e+00    | 2.78099e-11       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.13424e-10       | position
7  | 0 | 0.000 | 0.00000e+00    | 1.61073e-10       | position
8  | 0 | 0.000 | 0.00000e+00    | 3.60316e-11       | position
9  | 0 | 0.000 | 0.00000e+00    | 2.68258e-11       | position
10 | 0 | 0.000 | 0.00000e+00    | 3.79784e-11       | position
11 | 0 | 0.000 | 0.00000e+00    | 2.06126e-10       | position
12 | 0 | 0.000 | 0.00000e+00    | 1.31663e-10       | position
13 | 0 | 0.000 | 0.00000e+00    | 1.99321e-10       | position
14 | 0 | 0.000 | 0.00000e+00    | 1.50533e-11       | position
15 | 0 | 0.000 | 0.00000e+00    | 1.85538e-10       | position
16 | 0 | 0.000 | 0.00000e+00    | 6.66400e-11       | position
17 | 0 | 0.000 | 0.00000e+00    | 1.36692e-10       | position
18 | 0 | 0.000 | 0.00000e+00    | 2.49939e-10       | position
19 | 0 | 0.000 | 0.00000e+00    | 2.22950e-10       | position
20 | 0 | 0.000 | 0.00000e+00    | 1.37620e-10       | position
21 | 0 | 0.000 | 0.00000e+00    | 2.22159e-10       | position
22 | 0 | 0.000 | 0.00000e+00    | 2.09201e-10       | position
23 | 0 | 0.000 | 0.00000e+00    | 1.36133e-10       | position
24 | 0 | 0.000 | 0.00000e+00    | 4.08484e-11       | position
25 | 0 | 0.000 | 0.00000e+00    | 1.44853e-10       | position
26 | 0 | 0.000 | 0.00000e+00    | 2.38303e-10       | position
27 | 0 | 0.000 | 0.00000e+00    | 6.73776e-11       | position
28 | 0 | 0.000 | 0.00000e+00    | 6.41933e-11       | position
29 | 0 | 0.000 | 0.00000e+00    | 1.69862e-10       | position
30 | 0 | 0.000 | 0.00000e+00    | 8.03719e-12       | position
31 | 0 | 0.000 | 0.00000e+00    | 1.27986e-10       | position
32 | 0 | 0.000 | 0.00000e+00    | 1.43913e-11       | position
33 | 0 | 0.000 | 0.00000e+00    | 9.13787e-11       | position
34 | 0 | 0.000 | 0.00000e+00    | 1.23477e-10       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.17266e-10       | position
36 | 0 | 0.000 | 0.00000e+00    | 1.37186e-10       | position
37 | 0 | 0.000 | 0.00000e+00    | 1.51238e-10       | position
38 | 0 | 0.000 | 0.00000e+00    | 1.94183e-10       | position
39 | 0 | 0.000 | 0.00000e+00    | 1.83559e-10       | position
40 | 0 | 0.000 | 0.00000e+00    | 2.41089e-10       | position
41 | 0 | 0.000 | 0.00000e+00    | 2.13312e-10       | position
42 | 0 | 0.000 | 0.00000e+00    | 8.79420e-11       | position
43 | 0 | 0.000 | 0.00000e+00    | 5.41284e-11       | position
44 | 0 | 0.000 | 0.00000e+00    | 1.45000e-11       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.23837e-10       | position
46 | 0 | 0.000 | 0.00000e+00    | 1.57109e-10       | position
47 | 0 | 0.000 | 0.00000e+00    | 6.52132e-11       | position
48 | 0 | 0.000 | 0.00000e+00    | 1.74097e-10       | position
49 | 0 | 0.000 | 0.00000e+00    | 1.27728e-11       | position
50 | 0 | 0.000 | 0.00000e+00    | 9.61715e-11       | position


Renyi - momento alpha=1.200
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 9.95958e-12       | momentum
2  | 0 | 0.000 | 0.00000e+00    | 5.71518e-13       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 1.27438e-10       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 9.89327e-11       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 9.49427e-11       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 1.05370e-10       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.10788e-10       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 2.08890e-11       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 2.27890e-11       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 6.16311e-11       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 5.13460e-11       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 5.13144e-11       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 7.49762e-12       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 1.48884e-11       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 1.61549e-11       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 3.49002e-12       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 1.11120e-11       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 5.94219e-12       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 9.86244e-12       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 1.25918e-10       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 4.20706e-11       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 4.81168e-11       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 1.20577e-10       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 9.73931e-11       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 1.07431e-10       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 2.59518e-11       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 5.04322e-11       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 9.82784e-11       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 9.26527e-11       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 2.11358e-12       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.74969e-11       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 3.00025e-11       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 5.03938e-11       | momentum
34 | 0 | 0.000 | 0.00000e+00    | 2.80546e-11       | momentum
35 | 0 | 0.000 | 0.00000e+00    | 1.66281e-12       | momentum
36 | 0 | 0.000 | 0.00000e+00    | 2.18383e-11       | momentum
37 | 0 | 0.000 | 0.00000e+00    | 3.44546e-11       | momentum
38 | 0 | 0.000 | 0.00000e+00    | 4.71299e-11       | momentum
39 | 0 | 0.000 | 0.00000e+00    | 4.02164e-11       | momentum
40 | 0 | 0.000 | 0.00000e+00    | 1.52557e-11       | momentum
41 | 0 | 0.000 | 0.00000e+00    | 5.79889e-12       | momentum
42 | 0 | 0.000 | 0.00000e+00    | 8.03064e-12       | momentum
43 | 0 | 0.000 | 0.00000e+00    | 5.08475e-11       | momentum
44 | 0 | 0.000 | 0.00000e+00    | 4.64379e-12       | momentum
45 | 0 | 0.000 | 0.00000e+00    | 1.08193e-10       | momentum
46 | 0 | 0.000 | 0.00000e+00    | 2.42636e-12       | momentum
47 | 0 | 0.000 | 0.00000e+00    | 3.29017e-12       | momentum
48 | 0 | 0.000 | 0.00000e+00    | 3.48726e-12       | momentum
49 | 0 | 0.000 | 0.00000e+00    | 3.29162e-12       | momentum
50 | 0 | 0.000 | 0.00000e+00    | 7.88709e-12       | momentum


Renyi - posicion alpha=1.200
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 8.75166e-11       | position
2  | 0 | 0.000 | 0.00000e+00    | 1.13685e-10       | position
3  | 0 | 0.000 | 0.00000e+00    | 8.47762e-11       | position
4  | 0 | 0.000 | 0.00000e+00    | 1.02441e-11       | position
5  | 0 | 0.000 | 0.00000e+00    | 2.31403e-12       | position
6  | 0 | 0.000 | 0.00000e+00    | 1.08715e-11       | position
7  | 0 | 0.000 | 0.00000e+00    | 4.05908e-12       | position
8  | 0 | 0.000 | 0.00000e+00    | 3.69455e-11       | position
9  | 0 | 0.000 | 0.00000e+00    | 4.42249e-11       | position
10 | 0 | 0.000 | 0.00000e+00    | 3.69952e-11       | position
11 | 0 | 0.000 | 0.00000e+00    | 1.74139e-11       | position
12 | 0 | 0.000 | 0.00000e+00    | 3.46221e-11       | position
13 | 0 | 0.000 | 0.00000e+00    | 1.24686e-10       | position
14 | 0 | 0.000 | 0.00000e+00    | 6.94828e-11       | position
15 | 0 | 0.000 | 0.00000e+00    | 1.03757e-10       | position
16 | 0 | 0.000 | 0.00000e+00    | 9.22755e-12       | position
17 | 0 | 0.000 | 0.00000e+00    | 9.19198e-11       | position
18 | 0 | 0.000 | 0.00000e+00    | 7.75241e-11       | position
19 | 0 | 0.000 | 0.00000e+00    | 1.33153e-10       | position
20 | 0 | 0.000 | 0.00000e+00    | 5.23478e-11       | position
21 | 0 | 0.000 | 0.00000e+00    | 7.44863e-11       | position
22 | 0 | 0.000 | 0.00000e+00    | 8.06283e-11       | position
23 | 0 | 0.000 | 0.00000e+00    | 9.80370e-11       | position
24 | 0 | 0.000 | 0.00000e+00    | 9.22376e-11       | position
25 | 0 | 0.000 | 0.00000e+00    | 2.46475e-11       | position
26 | 0 | 0.000 | 0.00000e+00    | 1.22807e-10       | position
27 | 0 | 0.000 | 0.00000e+00    | 1.10649e-10       | position
28 | 0 | 0.000 | 0.00000e+00    | 6.13872e-11       | position
29 | 0 | 0.000 | 0.00000e+00    | 6.25355e-11       | position
30 | 0 | 0.000 | 0.00000e+00    | 7.43321e-11       | position
31 | 0 | 0.000 | 0.00000e+00    | 2.22489e-11       | position
32 | 0 | 0.000 | 0.00000e+00    | 1.92563e-11       | position
33 | 0 | 0.000 | 0.00000e+00    | 1.12732e-10       | position
34 | 0 | 0.000 | 0.00000e+00    | 7.61547e-11       | position
35 | 0 | 0.000 | 0.00000e+00    | 1.46622e-10       | position
36 | 0 | 0.000 | 0.00000e+00    | 3.09182e-11       | position
37 | 0 | 0.000 | 0.00000e+00    | 8.98567e-11       | position
38 | 0 | 0.000 | 0.00000e+00    | 3.04764e-12       | position
39 | 0 | 0.000 | 0.00000e+00    | 1.93392e-11       | position
40 | 0 | 0.000 | 0.00000e+00    | 2.58233e-11       | position
41 | 0 | 0.000 | 0.00000e+00    | 3.01324e-11       | position
42 | 0 | 0.000 | 0.00000e+00    | 1.00375e-10       | position
43 | 0 | 0.000 | 0.00000e+00    | 6.70978e-11       | position
44 | 0 | 0.000 | 0.00000e+00    | 8.56562e-11       | position
45 | 0 | 0.000 | 0.00000e+00    | 1.21239e-10       | position
46 | 0 | 0.000 | 0.00000e+00    | 7.62268e-11       | position
47 | 0 | 0.000 | 0.00000e+00    | 3.16942e-11       | position
48 | 0 | 0.000 | 0.00000e+00    | 3.72065e-11       | position
49 | 0 | 0.000 | 0.00000e+00    | 9.83103e-12       | position
50 | 0 | 0.000 | 0.00000e+00    | 9.85981e-11       | position


Renyi - momento alpha=1.400
-----------------------------------------------
Z  | Q | q     | EntropicMoment | integration_error | space   
-----------------------------------------------
1  | 0 | 0.000 | 0.00000e+00    | 3.55697e-12       | momentum
2  | 0 | 0.000 | 0.00000e+00    | 1.10711e-10       | momentum
3  | 0 | 0.000 | 0.00000e+00    | 6.65534e-12       | momentum
4  | 0 | 0.000 | 0.00000e+00    | 1.56793e-11       | momentum
5  | 0 | 0.000 | 0.00000e+00    | 5.17818e-11       | momentum
6  | 0 | 0.000 | 0.00000e+00    | 3.69778e-11       | momentum
7  | 0 | 0.000 | 0.00000e+00    | 1.29656e-11       | momentum
8  | 0 | 0.000 | 0.00000e+00    | 1.14036e-11       | momentum
9  | 0 | 0.000 | 0.00000e+00    | 4.47859e-12       | momentum
10 | 0 | 0.000 | 0.00000e+00    | 1.79545e-11       | momentum
11 | 0 | 0.000 | 0.00000e+00    | 7.55964e-11       | momentum
12 | 0 | 0.000 | 0.00000e+00    | 1.20740e-10       | momentum
13 | 0 | 0.000 | 0.00000e+00    | 4.73382e-11       | momentum
14 | 0 | 0.000 | 0.00000e+00    | 6.85763e-11       | momentum
15 | 0 | 0.000 | 0.00000e+00    | 3.64447e-11       | momentum
16 | 0 | 0.000 | 0.00000e+00    | 3.96789e-12       | momentum
17 | 0 | 0.000 | 0.00000e+00    | 5.12501e-12       | momentum
18 | 0 | 0.000 | 0.00000e+00    | 7.76475e-11       | momentum
19 | 0 | 0.000 | 0.00000e+00    | 9.41290e-12       | momentum
20 | 0 | 0.000 | 0.00000e+00    | 6.25207e-12       | momentum
21 | 0 | 0.000 | 0.00000e+00    | 5.85626e-11       | momentum
22 | 0 | 0.000 | 0.00000e+00    | 2.90116e-11       | momentum
23 | 0 | 0.000 | 0.00000e+00    | 3.06128e-11       | momentum
24 | 0 | 0.000 | 0.00000e+00    | 4.80641e-12       | momentum
25 | 0 | 0.000 | 0.00000e+00    | 3.41848e-11       | momentum
26 | 0 | 0.000 | 0.00000e+00    | 5.53148e-11       | momentum
27 | 0 | 0.000 | 0.00000e+00    | 6.74214e-11       | momentum
28 | 0 | 0.000 | 0.00000e+00    | 1.29452e-10       | momentum
29 | 0 | 0.000 | 0.00000e+00    | 6.91061e-11       | momentum
30 | 0 | 0.000 | 0.00000e+00    | 1.24780e-10       | momentum
31 | 0 | 0.000 | 0.00000e+00    | 1.17980e-10       | momentum
32 | 0 | 0.000 | 0.00000e+00    | 1.39797e-10       | momentum
33 | 0 | 0.000 | 0.00000e+00    | 1.02919e-10       | momentum
